"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Davison County, SD"	"46035"	42	19885	211.21	167.21
	"Day County, SD"	"46037"	Suppressed	5588	Suppressed	Suppressed
	"Deuel County, SD"	"46039"	Suppressed	4312	Suppressed	Suppressed
	"Dewey County, SD"	"46041"	11	5662	Unreliable	Unreliable
	"Douglas County, SD"	"46043"	Suppressed	2973	Suppressed	Suppressed
	"Edmunds County, SD"	"46045"	Suppressed	3983	Suppressed	Suppressed
	"Fall River County, SD"	"46047"	30	6845	438.28	249.37
	"Faulk County, SD"	"46049"	Suppressed	2357	Suppressed	Suppressed
	"Grant County, SD"	"46051"	15	7241	Unreliable	Unreliable
	"Gregory County, SD"	"46053"	Suppressed	4217	Suppressed	Suppressed
	"Haakon County, SD"	"46055"	Suppressed	1847	Suppressed	Suppressed
	"Hamlin County, SD"	"46057"	Suppressed	5989	Suppressed	Suppressed
	"Hand County, SD"	"46059"	11	3345	Unreliable	Unreliable
	"Hanson County, SD"	"46061"	Suppressed	3419	Suppressed	Suppressed
	"Harding County, SD"	"46063"	Suppressed	1250	Suppressed	Suppressed
	"Hughes County, SD"	"46065"	25	17642	141.71	125.47
	"Hutchinson County, SD"	"46067"	12	7200	Unreliable	Unreliable
	"Hyde County, SD"	"46069"	Suppressed	1396	Suppressed	Suppressed
	"Jackson County, SD"	"46071"	Suppressed	3274	Suppressed	Suppressed
	"Jerauld County, SD"	"46073"	Suppressed	2007	Suppressed	Suppressed
	"Jones County, SD"	"46075"	Suppressed	975	Suppressed	Suppressed
	"Kingsbury County, SD"	"46077"	Suppressed	5075	Suppressed	Suppressed
	"Lake County, SD"	"46079"	29	12368	234.48	157.80
	"Lawrence County, SD"	"46081"	57	24657	231.17	166.33
	"Lincoln County, SD"	"46083"	39	51548	75.66	85.52
	"Lyman County, SD"	"46085"	10	3877	Unreliable	Unreliable
	"McCook County, SD"	"46087"	10	5649	Unreliable	Unreliable
	"McPherson County, SD"	"46089"	Suppressed	2429	Suppressed	Suppressed
	"Marshall County, SD"	"46091"	Suppressed	4683	Suppressed	Suppressed
	"Meade County, SD"	"46093"	29	26951	107.60	101.17
	"Mellette County, SD"	"46095"	Suppressed	2100	Suppressed	Suppressed
	"Miner County, SD"	"46097"	Suppressed	2316	Suppressed	Suppressed
	"Minnehaha County, SD"	"46099"	232	182882	126.86	124.27
	"Moody County, SD"	"46101"	10	6367	Unreliable	Unreliable
	"Pennington County, SD"	"46103"	166	108242	153.36	127.93
	"Perkins County, SD"	"46105"	10	3033	Unreliable	Unreliable
	"Potter County, SD"	"46107"	Suppressed	2340	Suppressed	Suppressed
	"Roberts County, SD"	"46109"	29	10374	279.55	204.48
	"Sanborn County, SD"	"46111"	Suppressed	2336	Suppressed	Suppressed
	"Shannon County, SD"	"46113"	14	14218	Unreliable	Unreliable
	"Spink County, SD"	"46115"	Suppressed	6598	Suppressed	Suppressed
	"Stanley County, SD"	"46117"	12	2983	Unreliable	Unreliable
	"Sully County, SD"	"46119"	Suppressed	1438	Suppressed	Suppressed
	"Todd County, SD"	"46121"	Suppressed	9882	Suppressed	Suppressed
	"Tripp County, SD"	"46123"	11	5512	Unreliable	Unreliable
	"Turner County, SD"	"46125"	15	8272	Unreliable	Unreliable
	"Union County, SD"	"46127"	26	15029	173.00	141.18
	"Walworth County, SD"	"46129"	17	5511	Unreliable	Unreliable
	"Yankton County, SD"	"46135"	47	22684	207.19	147.28
	"Ziebach County, SD"	"46137"	Suppressed	2826	Suppressed	Suppressed
	"Anderson County, TN"	"47001"	97	75528	128.43	90.04
	"Bedford County, TN"	"47003"	43	46627	92.22	86.07
	"Benton County, TN"	"47005"	33	16145	204.40	139.48
	"Bledsoe County, TN"	"47007"	Suppressed	13931	Suppressed	Suppressed
	"Blount County, TN"	"47009"	129	126339	102.11	78.03
	"Bradley County, TN"	"47011"	80	102975	77.69	69.70
	"Campbell County, TN"	"47013"	76	39918	190.39	152.45
	"Cannon County, TN"	"47015"	25	13757	181.73	150.19
	"Carroll County, TN"	"47017"	27	28370	95.17	66.27
	"Carter County, TN"	"47019"	68	56886	119.54	92.73
	"Cheatham County, TN"	"47021"	46	39764	115.68	109.71
	"Chester County, TN"	"47023"	18	17379	Unreliable	Unreliable
	"Claiborne County, TN"	"47025"	43	31592	136.11	108.26
	"Clay County, TN"	"47027"	17	7765	Unreliable	Unreliable
	"Cocke County, TN"	"47029"	81	35374	228.98	180.39
	"Coffee County, TN"	"47031"	61	53623	113.76	96.66
	"Crockett County, TN"	"47033"	12	14668	Unreliable	Unreliable
	"Cumberland County, TN"	"47035"	104	57985	179.36	125.26
	"Davidson County, TN"	"47037"	474	668347	70.92	72.12
	"Decatur County, TN"	"47039"	19	11666	Unreliable	Unreliable
	"DeKalb County, TN"	"47041"	38	19268	197.22	180.52
	"Dickson County, TN"	"47043"	57	50575	112.70	94.60
	"Dyer County, TN"	"47045"	33	37935	86.99	73.19
	"Fayette County, TN"	"47047"	23	39011	58.96	38.28
	"Fentress County, TN"	"47049"	34	17855	190.42	131.87
	"Franklin County, TN"	"47051"	46	41402	111.11	96.01
	"Gibson County, TN"	"47053"	42	49472	84.90	70.43
	"Giles County, TN"	"47055"	45	28853	155.96	116.37
	"Grainger County, TN"	"47057"	33	22864	144.33	122.94
	"Greene County, TN"	"47059"	82	68335	120.00	98.21
	"Grundy County, TN"	"47061"	24	13425	178.77	149.15
	"Hamblen County, TN"	"47063"	91	63036	144.36	124.50
	"Hamilton County, TN"	"47065"	307	351220	87.41	73.71
	"Hancock County, TN"	"47067"	10	6657	Unreliable	Unreliable
	"Hardeman County, TN"	"47069"	29	25965	111.69	89.89
	"Hardin County, TN"	"47071"	31	25870	119.83	89.15
	"Hawkins County, TN"	"47073"	76	56735	133.96	108.60
	"Haywood County, TN"	"47075"	Suppressed	18185	Suppressed	Suppressed
	"Henderson County, TN"	"47077"	44	28009	157.09	130.41
	"Henry County, TN"	"47079"	58	32204	180.10	128.92
	"Hickman County, TN"	"47081"	18	24384	Unreliable	Unreliable
	"Houston County, TN"	"47083"	16	8267	Unreliable	Unreliable
	"Humphreys County, TN"	"47085"	24	18135	132.34	104.69
	"Jackson County, TN"	"47087"	19	11568	Unreliable	Unreliable
	"Jefferson County, TN"	"47089"	36	52677	68.34	53.47
	"Johnson County, TN"	"47091"	22	17859	123.19	97.66
	"Knox County, TN"	"47093"	439	448644	97.85	88.38
	"Lake County, TN"	"47095"	Suppressed	7631	Suppressed	Suppressed
	"Lauderdale County, TN"	"47097"	17	27382	Unreliable	Unreliable
	"Lawrence County, TN"	"47099"	48	42274	113.54	89.99
	"Lewis County, TN"	"47101"	17	11906	Unreliable	Unreliable
	"Lincoln County, TN"	"47103"	39	33637	115.94	91.67
	"Loudon County, TN"	"47105"	40	50771	78.79	66.22
	"McMinn County, TN"	"47107"	66	52626	125.41	101.26
	"McNairy County, TN"	"47109"	31	26267	118.02	84.65
	"Macon County, TN"	"47111"	46	23003	199.97	171.38
	"Madison County, TN"	"47113"	80	98178	81.48	70.80
	"Marion County, TN"	"47115"	32	28407	112.65	90.27
	"Marshall County, TN"	"47117"	44	31269	140.71	124.40
	"Maury County, TN"	"47119"	92	85515	107.58	97.58
	"Meigs County, TN"	"47121"	13	11701	Unreliable	Unreliable
	"Monroe County, TN"	"47123"	52	45233	114.96	86.56
	"Montgomery County, TN"	"47125"	152	189961	80.02	105.99
	"Moore County, TN"	"47127"	Suppressed	6319	Suppressed	Suppressed
	"Morgan County, TN"	"47129"	25	21660	115.42	94.32
	"Obion County, TN"	"47131"	44	30941	142.21	105.58
	"Overton County, TN"	"47133"	37	22028	167.97	135.22
	"Perry County, TN"	"47135"	Suppressed	7822	Suppressed	Suppressed
	"Pickett County, TN"	"47137"	Suppressed	5124	Suppressed	Suppressed
	"Polk County, TN"	"47139"	12	16730	Unreliable	Unreliable
	"Putnam County, TN"	"47141"	99	74165	133.49	114.71
	"Rhea County, TN"	"47143"	45	32641	137.86	107.86
	"Roane County, TN"	"47145"	78	52748	147.87	113.62
	"Robertson County, TN"	"47147"	61	68079	89.60	82.41
	"Rutherford County, TN"	"47149"	193	288906	66.80	78.14
	"Scott County, TN"	"47151"	33	21987	150.09	135.13
	"Sequatchie County, TN"	"47153"	15	14704	Unreliable	Unreliable
	"Sevier County, TN"	"47155"	134	95110	140.89	114.91
	"Shelby County, TN"	"47157"	431	938803	45.91	45.42
	"Smith County, TN"	"47159"	30	19009	157.82	125.96
	"Stewart County, TN"	"47161"	19	13279	Unreliable	Unreliable
	"Sullivan County, TN"	"47163"	161	157047	102.52	80.10
	"Sumner County, TN"	"47165"	149	172706	86.27	78.89
	"Tipton County, TN"	"47167"	43	61623	69.78	67.64
	"Trousdale County, TN"	"47169"	Suppressed	8002	Suppressed	Suppressed
	"Unicoi County, TN"	"47171"	18	17963	Unreliable	Unreliable
	"Union County, TN"	"47173"	45	19113	235.44	189.71
	"Van Buren County, TN"	"47175"	Suppressed	5633	Suppressed	Suppressed
	"Warren County, TN"	"47177"	33	39969	82.56	66.61
	"Washington County, TN"	"47179"	122	126242	96.64	79.62
	"Wayne County, TN"	"47181"	20	16913	118.25	96.38
	"Weakley County, TN"	"47183"	27	34373	78.55	67.46
	"White County, TN"	"47185"	45	26301	171.10	128.88
	"Williamson County, TN"	"47187"	80	205226	38.98	42.17
	"Wilson County, TN"	"47189"	105	125376	83.75	75.57
	"Anderson County, TX"	"48001"	129	57627	223.85	193.62
	"Andrews County, TX"	"48003"	26	17477	148.77	183.31
	"Angelina County, TX"	"48005"	141	87750	160.68	136.34
	"Aransas County, TX"	"48007"	68	24972	272.30	154.70
	"Archer County, TX"	"48009"	26	8811	295.09	207.99
	"Armstrong County, TX"	"48011"	Suppressed	1955	Suppressed	Suppressed
	"Atascosa County, TX"	"48013"	57	47774	119.31	114.20
	"Austin County, TX"	"48015"	38	29114	130.52	105.55
	"Bailey County, TX"	"48017"	Suppressed	6910	Suppressed	Suppressed
	"Bandera County, TX"	"48019"	35	20892	167.53	97.48
	"Bastrop County, TX"	"48021"	117	78069	149.87	141.94
	"Baylor County, TX"	"48023"	13	3592	Unreliable	Unreliable
	"Bee County, TX"	"48025"	28	32863	85.20	88.07
	"Bell County, TX"	"48027"	404	329140	122.74	153.93
	"Bexar County, TX"	"48029"	1376	1855866	74.14	80.35
	"Blanco County, TX"	"48031"	19	10812	Unreliable	Unreliable
	"Borden County, TX"	"48033"	Suppressed	652	Suppressed	Suppressed
	"Bosque County, TX"	"48035"	44	17780	247.47	143.99
	"Bowie County, TX"	"48037"	144	93275	154.38	132.37
	"Brazoria County, TX"	"48039"	261	338124	77.19	85.58
	"Brazos County, TX"	"48041"	173	209152	82.71	122.92
	"Brewster County, TX"	"48043"	Suppressed	9173	Suppressed	Suppressed
	"Briscoe County, TX"	"48045"	Suppressed	1536	Suppressed	Suppressed
	"Brooks County, TX"	"48047"	12	7194	Unreliable	Unreliable
	"Brown County, TX"	"48049"	77	37653	204.50	151.38
	"Burleson County, TX"	"48051"	36	17253	208.66	140.51
	"Burnet County, TX"	"48053"	86	44943	191.35	125.23
	"Caldwell County, TX"	"48055"	37	39810	92.94	88.14
	"Calhoun County, TX"	"48057"	39	21797	178.92	149.42
	"Callahan County, TX"	"48059"	25	13513	185.01	134.33
	"Cameron County, TX"	"48061"	227	420392	54.00	56.17
	"Camp County, TX"	"48063"	23	12621	182.24	137.84
	"Carson County, TX"	"48065"	13	6013	Unreliable	Unreliable
	"Cass County, TX"	"48067"	51	30261	168.53	114.11
	"Castro County, TX"	"48069"	Suppressed	7781	Suppressed	Suppressed
	"Chambers County, TX"	"48071"	41	38145	107.48	119.27
	"Cherokee County, TX"	"48073"	70	50902	137.52	117.71
	"Childress County, TX"	"48075"	Suppressed	7089	Suppressed	Suppressed
	"Clay County, TX"	"48077"	33	10370	318.23	214.08
	"Cochran County, TX"	"48079"	11	2935	Unreliable	Unreliable
	"Coke County, TX"	"48081"	Suppressed	3254	Suppressed	Suppressed
	"Coleman County, TX"	"48083"	20	8430	237.25	149.48
	"Collin County, TX"	"48085"	540	885241	61.00	74.57
	"Collingsworth County, TX"	"48087"	Suppressed	3017	Suppressed	Suppressed
	"Colorado County, TX"	"48089"	31	20719	149.62	90.24
	"Comal County, TX"	"48091"	140	123694	113.18	88.93
	"Comanche County, TX"	"48093"	14	13550	Unreliable	Unreliable
	"Concho County, TX"	"48095"	Suppressed	4050	Suppressed	Suppressed
	"Cooke County, TX"	"48097"	85	38761	219.29	169.65
	"Coryell County, TX"	"48099"	100	75562	132.34	174.07
	"Cottle County, TX"	"48101"	Suppressed	1415	Suppressed	Suppressed
	"Crane County, TX"	"48103"	Suppressed	4950	Suppressed	Suppressed
	"Crockett County, TX"	"48105"	Suppressed	3812	Suppressed	Suppressed
	"Crosby County, TX"	"48107"	Suppressed	5899	Suppressed	Suppressed
	"Culberson County, TX"	"48109"	Suppressed	2266	Suppressed	Suppressed
	"Dallam County, TX"	"48111"	Suppressed	7135	Suppressed	Suppressed
	"Dallas County, TX"	"48113"	2037	2518638	80.88	92.43
	"Dawson County, TX"	"48115"	18	13372	Unreliable	Unreliable
	"Deaf Smith County, TX"	"48117"	22	19195	114.61	116.54
	"Delta County, TX"	"48119"	Suppressed	5238	Suppressed	Suppressed
	"Denton County, TX"	"48121"	452	753363	60.00	83.30
	"DeWitt County, TX"	"48123"	41	20684	198.22	143.25
	"Dickens County, TX"	"48125"	Suppressed	2218	Suppressed	Suppressed
	"Dimmit County, TX"	"48127"	11	11089	Unreliable	Unreliable
	"Donley County, TX"	"48129"	Suppressed	3543	Suppressed	Suppressed
	"Duval County, TX"	"48131"	10	11533	Unreliable	Unreliable
	"Eastland County, TX"	"48133"	43	18176	236.58	160.67
	"Ector County, TX"	"48135"	277	153904	179.98	216.34
	"Edwards County, TX"	"48137"	Suppressed	1879	Suppressed	Suppressed
	"Ellis County, TX"	"48139"	154	159317	96.66	100.30
	"El Paso County, TX"	"48141"	477	833487	57.23	62.90
	"Erath County, TX"	"48143"	45	40147	112.09	109.78
	"Falls County, TX"	"48145"	27	16989	158.93	117.36
	"Fannin County, TX"	"48147"	59	33752	174.80	129.62
	"Fayette County, TX"	"48149"	50	24833	201.34	126.41
	"Fisher County, TX"	"48151"	10	3831	Unreliable	Unreliable
	"Floyd County, TX"	"48153"	Suppressed	5949	Suppressed	Suppressed
	"Foard County, TX"	"48155"	12	1275	Unreliable	Unreliable
	"Fort Bend County, TX"	"48157"	240	685345	35.02	42.65
	"Franklin County, TX"	"48159"	20	10600	188.68	134.78
	"Freestone County, TX"	"48161"	52	19762	263.13	191.13
	"Frio County, TX"	"48163"	11	18531	Unreliable	Unreliable
	"Gaines County, TX"	"48165"	13	19425	Unreliable	Unreliable
	"Galveston County, TX"	"48167"	368	314198	117.12	111.83
	"Garza County, TX"	"48169"	11	6435	Unreliable	Unreliable
	"Gillespie County, TX"	"48171"	56	25520	219.44	108.05
	"Glasscock County, TX"	"48173"	Suppressed	1291	Suppressed	Suppressed
	"Goliad County, TX"	"48175"	Suppressed	7549	Suppressed	Suppressed
	"Gonzales County, TX"	"48177"	29	20462	141.73	116.38
	"Gray County, TX"	"48179"	49	23044	212.64	181.50
	"Grayson County, TX"	"48181"	187	123534	151.38	124.03
	"Gregg County, TX"	"48183"	143	123204	116.07	103.16
	"Grimes County, TX"	"48185"	53	27172	195.05	153.73
	"Guadalupe County, TX"	"48187"	132	147250	89.64	88.91
	"Hale County, TX"	"48189"	35	34720	100.81	95.62
	"Hall County, TX"	"48191"	Suppressed	3147	Suppressed	Suppressed
	"Hamilton County, TX"	"48193"	34	8199	414.68	248.13
	"Hansford County, TX"	"48195"	15	5509	Unreliable	Unreliable
	"Hardeman County, TX"	"48197"	19	3928	Unreliable	Unreliable
	"Hardin County, TX"	"48199"	71	55621	127.65	112.15
	"Harris County, TX"	"48201"	2980	4441370	67.10	80.31
	"Harrison County, TX"	"48203"	143	67336	212.37	179.69
	"Hartley County, TX"	"48205"	Suppressed	6089	Suppressed	Suppressed
	"Haskell County, TX"	"48207"	13	5769	Unreliable	Unreliable
	"Hays County, TX"	"48209"	133	185025	71.88	89.69
	"Hemphill County, TX"	"48211"	Suppressed	4180	Suppressed	Suppressed
	"Henderson County, TX"	"48213"	231	79290	291.34	201.64
	"Hidalgo County, TX"	"48215"	224	831073	26.95	32.55
	"Hill County, TX"	"48217"	80	34848	229.57	159.56
	"Hockley County, TX"	"48219"	44	23577	186.62	181.47
	"Hood County, TX"	"48221"	134	53921	248.51	149.83
	"Hopkins County, TX"	"48223"	61	35921	169.82	138.73
	"Houston County, TX"	"48225"	45	22741	197.88	127.43
	"Howard County, TX"	"48227"	65	36651	177.35	174.10
	"Hudspeth County, TX"	"48229"	Suppressed	3211	Suppressed	Suppressed
	"Hunt County, TX"	"48231"	120	88493	135.60	117.10
	"Hutchinson County, TX"	"48233"	49	21773	225.05	194.70
	"Irion County, TX"	"48235"	Suppressed	1574	Suppressed	Suppressed
	"Jack County, TX"	"48237"	11	8855	Unreliable	Unreliable
	"Jackson County, TX"	"48239"	13	14739	Unreliable	Unreliable
	"Jasper County, TX"	"48241"	55	35552	154.70	115.53
	"Jeff Davis County, TX"	"48243"	Suppressed	2204	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	256	252235	101.49	90.92
	"Jim Hogg County, TX"	"48247"	Suppressed	5255	Suppressed	Suppressed
	"Jim Wells County, TX"	"48249"	32	41353	77.38	68.33
	"Johnson County, TX"	"48251"	245	157456	155.60	150.16
	"Jones County, TX"	"48253"	24	19936	120.39	104.03
	"Karnes County, TX"	"48255"	11	14906	Unreliable	Unreliable
	"Kaufman County, TX"	"48257"	149	111236	133.95	143.40
	"Kendall County, TX"	"48259"	46	38880	118.31	80.14
	"Kenedy County, TX"	"48261"	Suppressed	400	Suppressed	Suppressed
	"Kent County, TX"	"48263"	Suppressed	785	Suppressed	Suppressed
	"Kerr County, TX"	"48265"	118	50562	233.38	132.60
	"Kimble County, TX"	"48267"	11	4438	Unreliable	Unreliable
	"King County, TX"	"48269"	Suppressed	262	Suppressed	Suppressed
	"Kinney County, TX"	"48271"	Suppressed	3526	Suppressed	Suppressed
	"Kleberg County, TX"	"48273"	31	32190	96.30	101.23
	"Knox County, TX"	"48275"	Suppressed	3858	Suppressed	Suppressed
	"Lamar County, TX"	"48277"	117	49523	236.25	180.76
	"Lamb County, TX"	"48279"	20	13574	147.34	121.63
	"Lampasas County, TX"	"48281"	41	20156	203.41	146.76
	"La Salle County, TX"	"48283"	Suppressed	7474	Suppressed	Suppressed
	"Lavaca County, TX"	"48285"	40	19721	202.83	130.36
	"Lee County, TX"	"48287"	32	16742	191.14	138.93
	"Leon County, TX"	"48289"	36	16861	213.51	140.82
	"Liberty County, TX"	"48291"	103	78117	131.85	125.99
	"Limestone County, TX"	"48293"	66	23524	280.56	216.86
	"Lipscomb County, TX"	"48295"	Suppressed	3553	Suppressed	Suppressed
	"Live Oak County, TX"	"48297"	17	12091	Unreliable	Unreliable
	"Llano County, TX"	"48299"	48	19510	246.03	137.68
	"Loving County, TX"	"48301"	Suppressed	86	Suppressed	Suppressed
	"Lubbock County, TX"	"48303"	320	293974	108.85	116.00
	"Lynn County, TX"	"48305"	Suppressed	5771	Suppressed	Suppressed
	"McCulloch County, TX"	"48307"	19	8199	Unreliable	Unreliable
	"McLennan County, TX"	"48309"	338	243441	138.84	128.58
	"McMullen County, TX"	"48311"	Suppressed	805	Suppressed	Suppressed
	"Madison County, TX"	"48313"	31	13861	223.65	207.88
	"Marion County, TX"	"48315"	25	10149	246.33	177.08
	"Martin County, TX"	"48317"	Suppressed	5460	Suppressed	Suppressed
	"Mason County, TX"	"48319"	Suppressed	4071	Suppressed	Suppressed
	"Matagorda County, TX"	"48321"	22	36519	60.24	53.67
	"Maverick County, TX"	"48323"	16	57023	Unreliable	Unreliable
	"Medina County, TX"	"48325"	33	47894	68.90	58.25
	"Menard County, TX"	"48327"	Suppressed	2147	Suppressed	Suppressed
	"Midland County, TX"	"48329"	186	155830	119.36	136.88
	"Milam County, TX"	"48331"	64	24256	263.85	175.20
	"Mills County, TX"	"48333"	Suppressed	4870	Suppressed	Suppressed
	"Mitchell County, TX"	"48335"	13	9076	Unreliable	Unreliable
	"Montague County, TX"	"48337"	61	19416	314.17	204.13
	"Montgomery County, TX"	"48339"	472	518947	90.95	93.76
	"Moore County, TX"	"48341"	28	22148	126.42	150.54
	"Morris County, TX"	"48343"	23	12743	180.49	130.78
	"Motley County, TX"	"48345"	Suppressed	1153	Suppressed	Suppressed
	"Nacogdoches County, TX"	"48347"	109	65301	166.92	166.73
	"Navarro County, TX"	"48349"	73	48195	151.47	127.48
	"Newton County, TX"	"48351"	20	14138	141.46	105.05
	"Nolan County, TX"	"48353"	32	15093	212.02	167.06
	"Nueces County, TX"	"48355"	456	356221	128.01	122.94
	"Ochiltree County, TX"	"48357"	17	10758	Unreliable	Unreliable
	"Oldham County, TX"	"48359"	Suppressed	2070	Suppressed	Suppressed
	"Orange County, TX"	"48361"	95	83433	113.86	97.50
	"Palo Pinto County, TX"	"48363"	68	28096	242.03	195.24
	"Panola County, TX"	"48365"	46	23769	193.53	153.28
	"Parker County, TX"	"48367"	161	123164	130.72	111.77
	"Parmer County, TX"	"48369"	Suppressed	9908	Suppressed	Suppressed
	"Pecos County, TX"	"48371"	21	15893	132.13	129.13
	"Polk County, TX"	"48373"	100	46079	217.02	157.88
	"Potter County, TX"	"48375"	290	121627	238.43	246.79
	"Presidio County, TX"	"48377"	Suppressed	6976	Suppressed	Suppressed
	"Rains County, TX"	"48379"	20	11032	181.29	109.18
	"Randall County, TX"	"48381"	205	128220	159.88	153.14
	"Reagan County, TX"	"48383"	Suppressed	3755	Suppressed	Suppressed
	"Real County, TX"	"48385"	Suppressed	3371	Suppressed	Suppressed
	"Red River County, TX"	"48387"	31	12446	249.08	159.67
	"Reeves County, TX"	"48389"	15	14349	Unreliable	Unreliable
	"Refugio County, TX"	"48391"	17	7302	Unreliable	Unreliable
	"Roberts County, TX"	"48393"	Suppressed	928	Suppressed	Suppressed
	"Robertson County, TX"	"48395"	36	16500	218.18	156.09
	"Rockwall County, TX"	"48397"	47	87809	53.53	55.16
	"Runnels County, TX"	"48399"	17	10416	Unreliable	Unreliable
	"Rusk County, TX"	"48401"	96	53923	178.03	149.15
	"Sabine County, TX"	"48403"	26	10350	251.21	133.83
	"San Augustine County, TX"	"48405"	22	8610	255.52	170.60
	"San Jacinto County, TX"	"48407"	45	27099	166.06	127.26
	"San Patricio County, TX"	"48409"	109	66915	162.89	149.24
	"San Saba County, TX"	"48411"	10	5622	Unreliable	Unreliable
	"Schleicher County, TX"	"48413"	Suppressed	3162	Suppressed	Suppressed
	"Scurry County, TX"	"48415"	19	17328	Unreliable	Unreliable
	"Shackelford County, TX"	"48417"	Suppressed	3343	Suppressed	Suppressed
	"Shelby County, TX"	"48419"	41	25515	160.69	134.62
	"Sherman County, TX"	"48421"	10	3084	Unreliable	Unreliable
	"Smith County, TX"	"48423"	297	218842	135.71	114.76
	"Somervell County, TX"	"48425"	10	8694	Unreliable	Unreliable
	"Starr County, TX"	"48427"	15	62955	Unreliable	Unreliable
	"Stephens County, TX"	"48429"	23	9405	244.55	159.92
	"Sterling County, TX"	"48431"	Suppressed	1339	Suppressed	Suppressed
	"Stonewall County, TX"	"48433"	Suppressed	1403	Suppressed	Suppressed
	"Sutton County, TX"	"48435"	Suppressed	3972	Suppressed	Suppressed
	"Swisher County, TX"	"48437"	14	7581	Unreliable	Unreliable
	"Tarrant County, TX"	"48439"	1728	1945360	88.83	103.18
	"Taylor County, TX"	"48441"	178	135143	131.71	125.78
	"Terrell County, TX"	"48443"	Suppressed	927	Suppressed	Suppressed
	"Terry County, TX"	"48445"	12	12739	Unreliable	Unreliable
	"Throckmorton County, TX"	"48447"	Suppressed	1608	Suppressed	Suppressed
	"Titus County, TX"	"48449"	29	32506	89.21	87.02
	"Tom Green County, TX"	"48451"	163	116608	139.78	126.16
	"Travis County, TX"	"48453"	933	1151145	81.05	106.91
	"Trinity County, TX"	"48455"	31	14224	217.94	137.28
	"Tyler County, TX"	"48457"	30	21418	140.07	105.10
	"Upshur County, TX"	"48459"	64	40354	158.60	117.08
	"Upton County, TX"	"48461"	Suppressed	3454	Suppressed	Suppressed
	"Uvalde County, TX"	"48463"	29	27117	106.94	89.42
	"Val Verde County, TX"	"48465"	29	48974	59.22	56.76
	"Van Zandt County, TX"	"48467"	94	52910	177.66	128.49
	"Victoria County, TX"	"48469"	87	91081	95.52	87.28
	"Walker County, TX"	"48471"	69	69789	98.87	104.00
	"Waller County, TX"	"48473"	38	46820	81.16	86.26
	"Ward County, TX"	"48475"	20	11625	172.04	155.89
	"Washington County, TX"	"48477"	43	34438	124.86	83.35
	"Webb County, TX"	"48479"	168	266673	63.00	82.93
	"Wharton County, TX"	"48481"	29	41168	70.44	56.61
	"Wheeler County, TX"	"48483"	14	5714	Unreliable	Unreliable
	"Wichita County, TX"	"48485"	387	132355	292.40	269.30
	"Wilbarger County, TX"	"48487"	50	12973	385.42	291.21
	"Willacy County, TX"	"48489"	13	21903	Unreliable	Unreliable
	"Williamson County, TX"	"48491"	375	489250	76.65	91.06
	"Wilson County, TX"	"48493"	46	46402	99.13	82.66
	"Winkler County, TX"	"48495"	12	7821	Unreliable	Unreliable
	"Wise County, TX"	"48497"	101	61638	163.86	146.19
	"Wood County, TX"	"48499"	97	42852	226.36	136.67
	"Yoakum County, TX"	"48501"	13	8286	Unreliable	Unreliable
	"Young County, TX"	"48503"	77	18350	419.62	295.22
	"Zapata County, TX"	"48505"	12	14319	Unreliable	Unreliable
	"Zavala County, TX"	"48507"	Suppressed	12267	Suppressed	Suppressed
	"Beaver County, UT"	"49001"	Suppressed	6461	Suppressed	Suppressed
	"Box Elder County, UT"	"49003"	39	51518	75.70	79.98
	"Cache County, UT"	"49005"	46	118343	38.87	54.05
	"Carbon County, UT"	"49007"	48	20660	232.33	220.61
	"Daggett County, UT"	"49009"	Suppressed	1117	Suppressed	Suppressed
	"Davis County, UT"	"49011"	219	329692	66.43	84.02
	"Duchesne County, UT"	"49013"	38	20380	186.46	218.63
	"Emery County, UT"	"49015"	16	10631	Unreliable	Unreliable
	"Garfield County, UT"	"49017"	Suppressed	5024	Suppressed	Suppressed
	"Grand County, UT"	"49019"	13	9429	Unreliable	Unreliable
	"Iron County, UT"	"49021"	44	47269	93.08	105.17
	"Juab County, UT"	"49023"	19	10486	Unreliable	Unreliable
	"Kane County, UT"	"49025"	18	7254	Unreliable	Unreliable
	"Millard County, UT"	"49027"	Suppressed	12606	Suppressed	Suppressed
	"Morgan County, UT"	"49029"	Suppressed	10608	Suppressed	Suppressed
	"Piute County, UT"	"49031"	Suppressed	1484	Suppressed	Suppressed
	"Rich County, UT"	"49033"	Suppressed	2293	Suppressed	Suppressed
	"Salt Lake County, UT"	"49035"	996	1091742	91.23	106.05
	"San Juan County, UT"	"49037"	Suppressed	15251	Suppressed	Suppressed
	"Sanpete County, UT"	"49039"	27	28477	94.81	100.60
	"Sevier County, UT"	"49041"	32	20773	154.05	134.75
	"Summit County, UT"	"49043"	18	39105	Unreliable	Unreliable
	"Tooele County, UT"	"49045"	84	61598	136.37	177.98
	"Uintah County, UT"	"49047"	36	36867	97.65	123.61
	"Utah County, UT"	"49049"	220	560974	39.22	58.49
	"Wasatch County, UT"	"49051"	20	27714	72.17	96.91
	"Washington County, UT"	"49053"	157	151948	103.32	84.93
	"Wayne County, UT"	"49055"	Suppressed	2723	Suppressed	Suppressed
	"Weber County, UT"	"49057"	264	240475	109.78	118.66
	"Addison County, VT"	"50001"	70	37009	189.14	146.21
